REGION,TECHNOLOGY,YEAR,VALUE
PHLLU,PWRGASPHLLU,2022,99999
PHLLU,PWRGASPHLLU,2023,99999
PHLLU,PWRGASPHLLU,2024,99999
PHLLU,PWRGASPHLLU,2025,99999
PHLLU,PWRGASPHLLU,2026,99999
PHLLU,PWRGASPHLLU,2027,99999
PHLLU,PWRGASPHLLU,2028,99999
PHLLU,PWRGASPHLLU,2029,99999
PHLLU,PWRGASPHLLU,2030,99999
PHLLU,PWRGASPHLLU,2031,99999
PHLLU,PWRGASPHLLU,2032,99999
PHLLU,PWRGASPHLLU,2033,99999
PHLLU,PWRGASPHLLU,2034,99999
PHLLU,PWRGASPHLLU,2035,99999
PHLLU,PWRGASPHLLU,2036,99999
PHLLU,PWRGASPHLLU,2037,99999
PHLLU,PWRGASPHLLU,2038,99999
PHLLU,PWRGASPHLLU,2039,99999
PHLLU,PWRGASPHLLU,2040,99999
PHLLU,PWRGASPHLLU,2041,99999
PHLLU,PWRGASPHLLU,2042,99999
PHLLU,PWRGASPHLLU,2043,99999
PHLLU,PWRGASPHLLU,2044,99999
PHLLU,PWRGASPHLLU,2045,99999
PHLLU,PWRGASPHLLU,2046,99999
PHLLU,PWRGASPHLLU,2047,99999
PHLLU,PWRGASPHLLU,2048,99999
PHLLU,PWRGASPHLLU,2049,99999
PHLLU,PWRGASPHLLU,2050,99999
PHLLU,PWRHYDPHLLU,2020,99999
PHLLU,PWRHYDPHLLU,2021,99999
PHLLU,PWRHYDPHLLU,2022,99999
PHLLU,PWRHYDPHLLU,2023,99999
PHLLU,PWRHYDPHLLU,2024,99999
PHLLU,PWRHYDPHLLU,2025,99999
PHLLU,PWRHYDPHLLU,2026,99999
PHLLU,PWRHYDPHLLU,2027,99999
PHLLU,PWRHYDPHLLU,2028,99999
PHLLU,PWRHYDPHLLU,2029,99999
PHLLU,PWRHYDPHLLU,2030,99999
PHLLU,PWRHYDPHLLU,2031,99999
PHLLU,PWRHYDPHLLU,2032,99999
PHLLU,PWRHYDPHLLU,2033,99999
PHLLU,PWRHYDPHLLU,2034,99999
PHLLU,PWRHYDPHLLU,2035,99999
PHLLU,PWRHYDPHLLU,2036,99999
PHLLU,PWRHYDPHLLU,2037,99999
PHLLU,PWRHYDPHLLU,2038,99999
PHLLU,PWRHYDPHLLU,2039,99999
PHLLU,PWRHYDPHLLU,2040,99999
PHLLU,PWRHYDPHLLU,2041,99999
PHLLU,PWRHYDPHLLU,2042,99999
PHLLU,PWRHYDPHLLU,2043,99999
PHLLU,PWRHYDPHLLU,2044,99999
PHLLU,PWRHYDPHLLU,2045,99999
PHLLU,PWRHYDPHLLU,2046,99999
PHLLU,PWRHYDPHLLU,2047,99999
PHLLU,PWRHYDPHLLU,2048,99999
PHLLU,PWRHYDPHLLU,2049,99999
PHLLU,PWRHYDPHLLU,2050,99999
PHLLU,PWROILPHLLU,2020,99999
PHLLU,PWROILPHLLU,2021,99999
PHLLU,PWROILPHLLU,2022,99999
PHLLU,PWROILPHLLU,2023,99999
PHLLU,PWROILPHLLU,2024,99999
PHLLU,PWROILPHLLU,2025,99999
PHLLU,PWROILPHLLU,2026,99999
PHLLU,PWROILPHLLU,2027,99999
PHLLU,PWROILPHLLU,2028,99999
PHLLU,PWROILPHLLU,2029,99999
PHLLU,PWROILPHLLU,2030,99999
PHLLU,PWROILPHLLU,2031,99999
PHLLU,PWROILPHLLU,2032,99999
PHLLU,PWROILPHLLU,2033,99999
PHLLU,PWROILPHLLU,2034,99999
PHLLU,PWROILPHLLU,2035,99999
PHLLU,PWROILPHLLU,2036,99999
PHLLU,PWROILPHLLU,2037,99999
PHLLU,PWROILPHLLU,2038,99999
PHLLU,PWROILPHLLU,2039,99999
PHLLU,PWROILPHLLU,2040,99999
PHLLU,PWROILPHLLU,2041,99999
PHLLU,PWROILPHLLU,2042,99999
PHLLU,PWROILPHLLU,2043,99999
PHLLU,PWROILPHLLU,2044,99999
PHLLU,PWROILPHLLU,2045,99999
PHLLU,PWROILPHLLU,2046,99999
PHLLU,PWROILPHLLU,2047,99999
PHLLU,PWROILPHLLU,2048,99999
PHLLU,PWROILPHLLU,2049,99999
PHLLU,PWROILPHLLU,2050,99999
PHLLU,PWRSPVPHLLU,2020,99999
PHLLU,PWRSPVPHLLU,2021,99999
PHLLU,PWRSPVPHLLU,2022,99999
PHLLU,PWRSPVPHLLU,2023,99999
PHLLU,PWRSPVPHLLU,2024,99999
PHLLU,PWRSPVPHLLU,2025,99999
PHLLU,PWRSPVPHLLU,2026,99999
PHLLU,PWRSPVPHLLU,2027,99999
PHLLU,PWRSPVPHLLU,2028,99999
PHLLU,PWRSPVPHLLU,2029,99999
PHLLU,PWRSPVPHLLU,2030,99999
PHLLU,PWRSPVPHLLU,2031,99999
PHLLU,PWRSPVPHLLU,2032,99999
PHLLU,PWRSPVPHLLU,2033,99999
PHLLU,PWRSPVPHLLU,2034,99999
PHLLU,PWRSPVPHLLU,2035,99999
PHLLU,PWRSPVPHLLU,2036,99999
PHLLU,PWRSPVPHLLU,2037,99999
PHLLU,PWRSPVPHLLU,2038,99999
PHLLU,PWRSPVPHLLU,2039,99999
PHLLU,PWRSPVPHLLU,2040,99999
PHLLU,PWRSPVPHLLU,2041,99999
PHLLU,PWRSPVPHLLU,2042,99999
PHLLU,PWRSPVPHLLU,2043,99999
PHLLU,PWRSPVPHLLU,2044,99999
PHLLU,PWRSPVPHLLU,2045,99999
PHLLU,PWRSPVPHLLU,2046,99999
PHLLU,PWRSPVPHLLU,2047,99999
PHLLU,PWRSPVPHLLU,2048,99999
PHLLU,PWRSPVPHLLU,2049,99999
PHLLU,PWRSPVPHLLU,2050,99999
PHLLU,MINCOAPHLLU,2020,99999
PHLLU,MINCOAPHLLU,2021,99999
PHLLU,MINCOAPHLLU,2022,99999
PHLLU,MINCOAPHLLU,2023,99999
PHLLU,MINCOAPHLLU,2024,99999
PHLLU,MINCOAPHLLU,2025,99999
PHLLU,MINCOAPHLLU,2026,99999
PHLLU,MINCOAPHLLU,2027,99999
PHLLU,MINCOAPHLLU,2028,99999
PHLLU,MINCOAPHLLU,2029,99999
PHLLU,MINCOAPHLLU,2030,99999
PHLLU,MINCOAPHLLU,2031,99999
PHLLU,MINCOAPHLLU,2032,99999
PHLLU,MINCOAPHLLU,2033,99999
PHLLU,MINCOAPHLLU,2034,99999
PHLLU,MINCOAPHLLU,2035,99999
PHLLU,MINCOAPHLLU,2036,99999
PHLLU,MINCOAPHLLU,2037,99999
PHLLU,MINCOAPHLLU,2038,99999
PHLLU,MINCOAPHLLU,2039,99999
PHLLU,MINCOAPHLLU,2040,99999
PHLLU,MINCOAPHLLU,2041,99999
PHLLU,MINCOAPHLLU,2042,99999
PHLLU,MINCOAPHLLU,2043,99999
PHLLU,MINCOAPHLLU,2044,99999
PHLLU,MINCOAPHLLU,2045,99999
PHLLU,MINCOAPHLLU,2046,99999
PHLLU,MINCOAPHLLU,2047,99999
PHLLU,MINCOAPHLLU,2048,99999
PHLLU,MINCOAPHLLU,2049,99999
PHLLU,MINCOAPHLLU,2050,99999
PHLLU,RNWBIOPHLLU,2020,99999
PHLLU,RNWBIOPHLLU,2021,99999
PHLLU,RNWBIOPHLLU,2022,99999
PHLLU,RNWBIOPHLLU,2023,99999
PHLLU,RNWBIOPHLLU,2024,99999
PHLLU,RNWBIOPHLLU,2025,99999
PHLLU,RNWBIOPHLLU,2026,99999
PHLLU,RNWBIOPHLLU,2027,99999
PHLLU,RNWBIOPHLLU,2028,99999
PHLLU,RNWBIOPHLLU,2029,99999
PHLLU,RNWBIOPHLLU,2030,99999
PHLLU,RNWBIOPHLLU,2031,99999
PHLLU,RNWBIOPHLLU,2032,99999
PHLLU,RNWBIOPHLLU,2033,99999
PHLLU,RNWBIOPHLLU,2034,99999
PHLLU,RNWBIOPHLLU,2035,99999
PHLLU,RNWBIOPHLLU,2036,99999
PHLLU,RNWBIOPHLLU,2037,99999
PHLLU,RNWBIOPHLLU,2038,99999
PHLLU,RNWBIOPHLLU,2039,99999
PHLLU,RNWBIOPHLLU,2040,99999
PHLLU,RNWBIOPHLLU,2041,99999
PHLLU,RNWBIOPHLLU,2042,99999
PHLLU,RNWBIOPHLLU,2043,99999
PHLLU,RNWBIOPHLLU,2044,99999
PHLLU,RNWBIOPHLLU,2045,99999
PHLLU,RNWBIOPHLLU,2046,99999
PHLLU,RNWBIOPHLLU,2047,99999
PHLLU,RNWBIOPHLLU,2048,99999
PHLLU,RNWBIOPHLLU,2049,99999
PHLLU,RNWBIOPHLLU,2050,99999
PHLLU,MINGASPHLLU,2020,99999
PHLLU,MINGASPHLLU,2021,99999
PHLLU,MINGASPHLLU,2022,99999
PHLLU,MINGASPHLLU,2023,99999
PHLLU,MINGASPHLLU,2024,99999
PHLLU,MINGASPHLLU,2025,99999
PHLLU,MINGASPHLLU,2026,99999
PHLLU,MINGASPHLLU,2027,99999
PHLLU,MINGASPHLLU,2028,99999
PHLLU,MINGASPHLLU,2029,99999
PHLLU,MINGASPHLLU,2030,99999
PHLLU,MINGASPHLLU,2031,99999
PHLLU,MINGASPHLLU,2032,99999
PHLLU,MINGASPHLLU,2033,99999
PHLLU,MINGASPHLLU,2034,99999
PHLLU,MINGASPHLLU,2035,99999
PHLLU,MINGASPHLLU,2036,99999
PHLLU,MINGASPHLLU,2037,99999
PHLLU,MINGASPHLLU,2038,99999
PHLLU,MINGASPHLLU,2039,99999
PHLLU,MINGASPHLLU,2040,99999
PHLLU,MINGASPHLLU,2041,99999
PHLLU,MINGASPHLLU,2042,99999
PHLLU,MINGASPHLLU,2043,99999
PHLLU,MINGASPHLLU,2044,99999
PHLLU,MINGASPHLLU,2045,99999
PHLLU,MINGASPHLLU,2046,99999
PHLLU,MINGASPHLLU,2047,99999
PHLLU,MINGASPHLLU,2048,99999
PHLLU,MINGASPHLLU,2049,99999
PHLLU,MINGASPHLLU,2050,99999
PHLLU,RNWHYDPHLLU,2020,99999
PHLLU,RNWHYDPHLLU,2021,99999
PHLLU,RNWHYDPHLLU,2022,99999
PHLLU,RNWHYDPHLLU,2023,99999
PHLLU,RNWHYDPHLLU,2024,99999
PHLLU,RNWHYDPHLLU,2025,99999
PHLLU,RNWHYDPHLLU,2026,99999
PHLLU,RNWHYDPHLLU,2027,99999
PHLLU,RNWHYDPHLLU,2028,99999
PHLLU,RNWHYDPHLLU,2029,99999
PHLLU,RNWHYDPHLLU,2030,99999
PHLLU,RNWHYDPHLLU,2031,99999
PHLLU,RNWHYDPHLLU,2032,99999
PHLLU,RNWHYDPHLLU,2033,99999
PHLLU,RNWHYDPHLLU,2034,99999
PHLLU,RNWHYDPHLLU,2035,99999
PHLLU,RNWHYDPHLLU,2036,99999
PHLLU,RNWHYDPHLLU,2037,99999
PHLLU,RNWHYDPHLLU,2038,99999
PHLLU,RNWHYDPHLLU,2039,99999
PHLLU,RNWHYDPHLLU,2040,99999
PHLLU,RNWHYDPHLLU,2041,99999
PHLLU,RNWHYDPHLLU,2042,99999
PHLLU,RNWHYDPHLLU,2043,99999
PHLLU,RNWHYDPHLLU,2044,99999
PHLLU,RNWHYDPHLLU,2045,99999
PHLLU,RNWHYDPHLLU,2046,99999
PHLLU,RNWHYDPHLLU,2047,99999
PHLLU,RNWHYDPHLLU,2048,99999
PHLLU,RNWHYDPHLLU,2049,99999
PHLLU,RNWHYDPHLLU,2050,99999
PHLLU,MINOILPHLLU,2020,99999
PHLLU,MINOILPHLLU,2021,99999
PHLLU,MINOILPHLLU,2022,99999
PHLLU,MINOILPHLLU,2023,99999
PHLLU,MINOILPHLLU,2024,99999
PHLLU,MINOILPHLLU,2025,99999
PHLLU,MINOILPHLLU,2026,99999
PHLLU,MINOILPHLLU,2027,99999
PHLLU,MINOILPHLLU,2028,99999
PHLLU,MINOILPHLLU,2029,99999
PHLLU,MINOILPHLLU,2030,99999
PHLLU,MINOILPHLLU,2031,99999
PHLLU,MINOILPHLLU,2032,99999
PHLLU,MINOILPHLLU,2033,99999
PHLLU,MINOILPHLLU,2034,99999
PHLLU,MINOILPHLLU,2035,99999
PHLLU,MINOILPHLLU,2036,99999
PHLLU,MINOILPHLLU,2037,99999
PHLLU,MINOILPHLLU,2038,99999
PHLLU,MINOILPHLLU,2039,99999
PHLLU,MINOILPHLLU,2040,99999
PHLLU,MINOILPHLLU,2041,99999
PHLLU,MINOILPHLLU,2042,99999
PHLLU,MINOILPHLLU,2043,99999
PHLLU,MINOILPHLLU,2044,99999
PHLLU,MINOILPHLLU,2045,99999
PHLLU,MINOILPHLLU,2046,99999
PHLLU,MINOILPHLLU,2047,99999
PHLLU,MINOILPHLLU,2048,99999
PHLLU,MINOILPHLLU,2049,99999
PHLLU,MINOILPHLLU,2050,99999
PHLLU,RNWSPVPHLLU,2020,99999
PHLLU,RNWSPVPHLLU,2021,99999
PHLLU,RNWSPVPHLLU,2022,99999
PHLLU,RNWSPVPHLLU,2023,99999
PHLLU,RNWSPVPHLLU,2024,99999
PHLLU,RNWSPVPHLLU,2025,99999
PHLLU,RNWSPVPHLLU,2026,99999
PHLLU,RNWSPVPHLLU,2027,99999
PHLLU,RNWSPVPHLLU,2028,99999
PHLLU,RNWSPVPHLLU,2029,99999
PHLLU,RNWSPVPHLLU,2030,99999
PHLLU,RNWSPVPHLLU,2031,99999
PHLLU,RNWSPVPHLLU,2032,99999
PHLLU,RNWSPVPHLLU,2033,99999
PHLLU,RNWSPVPHLLU,2034,99999
PHLLU,RNWSPVPHLLU,2035,99999
PHLLU,RNWSPVPHLLU,2036,99999
PHLLU,RNWSPVPHLLU,2037,99999
PHLLU,RNWSPVPHLLU,2038,99999
PHLLU,RNWSPVPHLLU,2039,99999
PHLLU,RNWSPVPHLLU,2040,99999
PHLLU,RNWSPVPHLLU,2041,99999
PHLLU,RNWSPVPHLLU,2042,99999
PHLLU,RNWSPVPHLLU,2043,99999
PHLLU,RNWSPVPHLLU,2044,99999
PHLLU,RNWSPVPHLLU,2045,99999
PHLLU,RNWSPVPHLLU,2046,99999
PHLLU,RNWSPVPHLLU,2047,99999
PHLLU,RNWSPVPHLLU,2048,99999
PHLLU,RNWSPVPHLLU,2049,99999
PHLLU,RNWSPVPHLLU,2050,99999
