REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2029,1
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2030,1
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2031,1
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2032,1
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2033,1
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2034,1
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2035,1
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2036,1
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2037,1
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2038,1
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2039,1
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2040,1
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2041,1
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2042,1
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2043,1
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2044,1
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2045,1
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2046,1
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2047,1
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2048,1
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2049,1
PHLLU,RNWHYDPHLLU,HYDPHLLU,2,2050,1
PHLLU,MINOILPHLLU,OIL,2,2020,1
PHLLU,MINOILPHLLU,OIL,2,2021,1
PHLLU,MINOILPHLLU,OIL,2,2022,1
PHLLU,MINOILPHLLU,OIL,2,2023,1
PHLLU,MINOILPHLLU,OIL,2,2024,1
PHLLU,MINOILPHLLU,OIL,2,2025,1
PHLLU,MINOILPHLLU,OIL,2,2026,1
PHLLU,MINOILPHLLU,OIL,2,2027,1
PHLLU,MINOILPHLLU,OIL,2,2028,1
PHLLU,MINOILPHLLU,OIL,2,2029,1
PHLLU,MINOILPHLLU,OIL,2,2030,1
PHLLU,MINOILPHLLU,OIL,2,2031,1
PHLLU,MINOILPHLLU,OIL,2,2032,1
PHLLU,MINOILPHLLU,OIL,2,2033,1
PHLLU,MINOILPHLLU,OIL,2,2034,1
PHLLU,MINOILPHLLU,OIL,2,2035,1
PHLLU,MINOILPHLLU,OIL,2,2036,1
PHLLU,MINOILPHLLU,OIL,2,2037,1
PHLLU,MINOILPHLLU,OIL,2,2038,1
PHLLU,MINOILPHLLU,OIL,2,2039,1
PHLLU,MINOILPHLLU,OIL,2,2040,1
PHLLU,MINOILPHLLU,OIL,2,2041,1
PHLLU,MINOILPHLLU,OIL,2,2042,1
PHLLU,MINOILPHLLU,OIL,2,2043,1
PHLLU,MINOILPHLLU,OIL,2,2044,1
PHLLU,MINOILPHLLU,OIL,2,2045,1
PHLLU,MINOILPHLLU,OIL,2,2046,1
PHLLU,MINOILPHLLU,OIL,2,2047,1
PHLLU,MINOILPHLLU,OIL,2,2048,1
PHLLU,MINOILPHLLU,OIL,2,2049,1
PHLLU,MINOILPHLLU,OIL,2,2050,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2020,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2021,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2022,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2023,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2024,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2025,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2026,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2027,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2028,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2029,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2030,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2031,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2032,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2033,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2034,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2035,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2036,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2037,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2038,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2039,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2040,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2041,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2042,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2043,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2044,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2045,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2046,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2047,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2048,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2049,1
PHLLU,RNWSPVPHLLU,SPVPHLLU,2,2050,1
